gameorder,game_id,_iscopy,year_id,date,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast
350,201505100DET,1,2015,05/10/2015,4,0,MIN,Windchill,27,1464.0823981159585,1478.292511964128,DET,Mechanix,20,1298.241910105765,1284.0317962575957,A,W,0.6425021865100591
351,201505100LAX,0,2015,05/10/2015,4,0,LA,Aviators,20,1477.2913313703589,1488.9702865841214,SEA,Cascades,17,1492.7056768982093,1481.0267216844468,H,W,0.5694681399726411
351,201505100LAX,1,2015,05/10/2015,6,0,SEA,Cascades,17,1492.7056768982093,1481.0267216844468,LA,Aviators,20,1477.2913313703589,1488.9702865841214,A,L,0.4305318600273589
352,201505100VAN,0,2015,05/10/2015,5,0,VAN,Riptide,27,1489.5740388323131,1475.013419513668,SD,Growlers,29,1458.1717018175932,1472.7323211362384,H,L,0.6339453232733605
352,201505100VAN,1,2015,05/10/2015,7,0,SD,Growlers,29,1458.1717018175932,1472.7323211362384,VAN,Riptide,27,1489.5740388323131,1475.013419513668,A,W,0.3660546767266395
353,201505100NSH,0,2015,05/10/2015,5,0,NSH,Nightwatch,21,1456.074565840181,1449.654582467057,RAL,Flyers,22,1542.4680263093787,1548.8880096825028,H,L,0.46781777196511265
353,201505100NSH,1,2015,05/10/2015,5,0,RAL,Flyers,22,1542.4680263093787,1548.8880096825028,NSH,Nightwatch,21,1456.074565840181,1449.654582467057,A,W,0.5321822280348874
354,201505150DET,0,2015,05/15/2015,5,0,DET,Mechanix,18,1284.0317962575957,1271.9076006758014,IND,Alleycats,28,1518.6886389761523,1530.8128345579466,H,L,0.2724198435080896
354,201505150DET,1,2015,05/15/2015,8,0,IND,Alleycats,28,1518.6886389761523,1530.8128345579466,DET,Mechanix,18,1284.0317962575957,1271.9076006758014,A,W,0.7275801564919104
355,201505150MAD,0,2015,05/15/2015,5,0,MAD,Radicals,16,1677.3016340780557,1684.685225987049,CHI,Wildfire,13,1582.0179827443044,1574.634390835311,H,W,0.7144121609448626
355,201505150MAD,1,2015,05/15/2015,5,0,CHI,Wildfire,13,1582.0179827443044,1574.634390835311,MAD,Radicals,16,1677.3016340780557,1684.685225987049,A,L,0.2855878390551374
356,201505150SJX,0,2015,05/15/2015,7,0,SJ,Spiders,20,1701.7840260907683,1709.3287236649874,SF,Flamethrowers,15,1556.4403131261784,1548.8956155519593,H,W,0.7694271268644112
356,201505150SJX,1,2015,05/15/2015,5,0,SF,Flamethrowers,15,1556.4403131261784,1548.8956155519593,SJ,Spiders,20,1701.7840260907683,1709.3287236649874,A,L,0.23057287313558883
357,201505160OTT,0,2015,05/16/2015,6,0,OTT,Outlaws,25,1494.5687949590754,1500.6267691489602,MTL,Royal,24,1519.9565102097033,1513.8985360198185,H,W,0.555339897416893
357,201505160OTT,1,2015,05/16/2015,5,0,MTL,Royal,24,1519.9565102097033,1513.8985360198185,OTT,Outlaws,25,1494.5687949590754,1500.6267691489602,A,L,0.44466010258310695
358,201505160ROC,0,2015,05/16/2015,2,0,ROC,Dragons,21,1355.9005444534562,1347.2169409734672,TOR,Rush,37,1692.605649624239,1701.289253104228,H,L,0.17224251349294092
358,201505160ROC,1,2015,05/16/2015,6,0,TOR,Rush,37,1692.605649624239,1701.289253104228,ROC,Dragons,21,1355.9005444534562,1347.2169409734672,A,W,0.827757486507059
359,201505160DCX,0,2015,05/16/2015,5,0,DC,Breeze,18,1509.3259598623035,1494.8178848078794,NY,Empire,22,1603.3679918889775,1617.8760669434016,H,L,0.4568734684158388
359,201505160DCX,1,2015,05/16/2015,5,0,NY,Empire,22,1603.3679918889775,1617.8760669434016,DC,Breeze,18,1509.3259598623035,1494.8178848078794,A,W,0.5431265315841611
360,201505160IND,0,2015,05/16/2015,9,0,IND,Alleycats,27,1530.8128345579466,1539.0155990930027,CIN,Revolution,18,1351.603395538394,1343.4006310033378,H,W,0.8021880257435061
360,201505160IND,1,2015,05/16/2015,7,0,CIN,Revolution,18,1351.603395538394,1343.4006310033378,IND,Alleycats,27,1530.8128345579466,1539.0155990930027,A,L,0.19781197425649388
361,201505160CHA,0,2015,05/16/2015,5,0,CHA,Express,29,1440.764491778809,1452.161277120142,NSH,Nightwatch,26,1449.654582467057,1438.2577971257242,H,W,0.5786510184280668
361,201505160CHA,1,2015,05/16/2015,6,0,NSH,Nightwatch,26,1449.654582467057,1438.2577971257242,CHA,Express,29,1440.764491778809,1452.161277120142,A,L,0.42134898157193323
362,201505160JAX,0,2015,05/16/2015,7,0,JAX,Cannons,26,1509.209820644919,1524.1514942853048,ATL,Hustle,22,1551.483095426712,1536.5414217863263,H,W,0.5312265770514862
362,201505160JAX,1,2015,05/16/2015,7,0,ATL,Hustle,22,1551.483095426712,1536.5414217863263,JAX,Cannons,26,1509.209820644919,1524.1514942853048,A,L,0.46877342294851376
363,201505160VAN,0,2015,05/16/2015,6,0,VAN,Riptide,27,1475.013419513668,1486.6290789464822,LA,Aviators,24,1488.9702865841214,1477.354627151307,H,W,0.5715239215773459
363,201505160VAN,1,2015,05/16/2015,5,0,LA,Aviators,24,1488.9702865841214,1477.354627151307,VAN,Riptide,27,1475.013419513668,1486.6290789464822,A,L,0.4284760784226541
364,201505160SFX,0,2015,05/16/2015,6,0,SF,Flamethrowers,18,1548.8956155519593,1528.4204325497283,SD,Growlers,21,1472.7323211362384,1493.2075041384694,H,L,0.6914367389719742
364,201505160SFX,1,2015,05/16/2015,8,0,SD,Growlers,21,1472.7323211362384,1493.2075041384694,SF,Flamethrowers,18,1548.8956155519593,1528.4204325497283,A,W,0.3085632610280258
365,201505160MIN,0,2015,05/16/2015,5,0,MIN,Windchill,12,1478.292511964128,1478.292511964128,CHI,Wildfire,12,1574.634390835311,1574.634390835311,H,L,0.45359026840842687
365,201505160MIN,1,2015,05/16/2015,6,0,CHI,Wildfire,12,1574.634390835311,1574.634390835311,MIN,Windchill,12,1478.292511964128,1478.292511964128,A,W,0.5464097315915731
366,201505170SEA,0,2015,05/17/2015,7,0,SEA,Cascades,29,1481.0267216844468,1499.8153911437055,LA,Aviators,19,1477.354627151307,1458.5659576920484,H,W,0.5961748213347478
366,201505170SEA,1,2015,05/17/2015,6,0,LA,Aviators,19,1477.354627151307,1458.5659576920484,SEA,Cascades,29,1481.0267216844468,1499.8153911437055,A,L,0.40382517866525225
367,201505170RAL,0,2015,05/17/2015,6,0,RAL,Flyers,33,1548.8880096825028,1561.2234797531837,NSH,Nightwatch,22,1438.2577971257242,1425.9223270550433,H,W,0.732089991476157
367,201505170RAL,1,2015,05/17/2015,7,0,NSH,Nightwatch,22,1438.2577971257242,1425.9223270550433,RAL,Flyers,33,1548.8880096825028,1561.2234797531837,A,L,0.26791000852384295
368,201505220MAD,0,2015,05/22/2015,6,0,MAD,Radicals,27,1684.685225987049,1693.6504363448387,MIN,Windchill,10,1478.292511964128,1469.3273016063383,H,W,0.8258513546896034
368,201505220MAD,1,2015,05/22/2015,6,0,MIN,Windchill,10,1478.292511964128,1469.3273016063383,MAD,Radicals,27,1684.685225987049,1693.6504363448387,A,L,0.17414864531039664
369,201505230MTL,0,2015,05/23/2015,6,0,MTL,Royal,20,1513.8985360198185,1529.6355780761437,NY,Empire,17,1617.8760669434016,1602.1390248870764,H,W,0.44272027723339774
369,201505230MTL,1,2015,05/23/2015,6,0,NY,Empire,17,1617.8760669434016,1602.1390248870764,MTL,Royal,20,1513.8985360198185,1529.6355780761437,A,L,0.5572797227666022
370,201505230TOR,0,2015,05/23/2015,7,0,TOR,Rush,33,1701.289253104228,1709.2418569436832,DC,Breeze,21,1494.8178848078794,1486.8652809684243,H,W,0.825916462925789
370,201505230TOR,1,2015,05/23/2015,6,0,DC,Breeze,21,1494.8178848078794,1486.8652809684243,TOR,Rush,33,1701.289253104228,1709.2418569436832,A,L,0.17408353707421098
371,201505230CHA,0,2015,05/23/2015,6,0,CHA,Express,18,1452.161277120142,1432.5077910883374,RAL,Flyers,27,1561.2234797531837,1580.8769657849882,H,L,0.4355114800616547
371,201505230CHA,1,2015,05/23/2015,7,0,RAL,Flyers,27,1561.2234797531837,1580.8769657849882,CHA,Express,18,1452.161277120142,1432.5077910883374,A,W,0.5644885199383454
372,201505230DET,0,2015,05/23/2015,6,0,DET,Mechanix,25,1271.9076006758014,1256.2137221290914,CIN,Revolution,29,1343.4006310033378,1359.0945095500479,H,L,0.48921833408446397
372,201505230DET,1,2015,05/23/2015,8,0,CIN,Revolution,29,1343.4006310033378,1359.0945095500479,DET,Mechanix,25,1271.9076006758014,1256.2137221290914,A,W,0.510781665915536
373,201505230SEA,0,2015,05/23/2015,8,0,SEA,Cascades,34,1499.8153911437055,1515.5138722627896,VAN,Riptide,27,1486.6290789464822,1470.930597827398,H,W,0.6092879483381709
373,201505230SEA,1,2015,05/23/2015,7,0,VAN,Riptide,27,1486.6290789464822,1470.930597827398,SEA,Cascades,34,1499.8153911437055,1515.5138722627896,A,L,0.3907120516618291
374,201505230SDX,0,2015,05/23/2015,9,0,SD,Growlers,25,1493.2075041384694,1481.155493030619,SF,Flamethrowers,27,1528.4204325497283,1540.4724436575787,H,L,0.5413333836246969
374,201505230SDX,1,2015,05/23/2015,7,0,SF,Flamethrowers,27,1528.4204325497283,1540.4724436575787,SD,Growlers,25,1493.2075041384694,1481.155493030619,A,W,0.45866661637530315
375,201505230CHI,0,2015,05/23/2015,7,0,CHI,Wildfire,25,1574.634390835311,1586.8341935165495,MIN,Windchill,15,1469.3273016063383,1457.1274989250999,H,W,0.7260374042892112
375,201505230CHI,1,2015,05/23/2015,7,0,MIN,Windchill,15,1469.3273016063383,1457.1274989250999,CHI,Wildfire,25,1574.634390835311,1586.8341935165495,A,L,0.27396259571078885
376,201505240OTT,0,2015,05/24/2015,7,0,OTT,Outlaws,17,1500.6267691489602,1484.9043199460311,NY,Empire,22,1602.1390248870764,1617.8614740900055,H,L,0.4462243218815986
376,201505240OTT,1,2015,05/24/2015,7,0,NY,Empire,22,1602.1390248870764,1617.8614740900055,OTT,Outlaws,17,1500.6267691489602,1484.9043199460311,A,W,0.5537756781184013
377,201505240ROC,0,2015,05/24/2015,3,0,ROC,Dragons,25,1347.2169409734672,1338.8726891687688,DC,Breeze,27,1486.8652809684243,1495.2095327731226,H,L,0.3928216566672278
377,201505240ROC,1,2015,05/24/2015,7,0,DC,Breeze,27,1486.8652809684243,1495.2095327731226,ROC,Dragons,25,1347.2169409734672,1338.8726891687688,A,W,0.6071783433327722
378,201505240LAX,0,2015,05/24/2015,7,0,LA,Aviators,23,1458.5659576920484,1465.9141640582334,SF,Flamethrowers,22,1540.4724436575787,1533.1242372913937,H,W,0.4742532879168874
378,201505240LAX,1,2015,05/24/2015,8,0,SF,Flamethrowers,22,1540.4724436575787,1533.1242372913937,LA,Aviators,23,1458.5659576920484,1465.9141640582334,A,L,0.5257467120831125
379,201505240VAN,0,2015,05/24/2015,8,0,VAN,Riptide,31,1470.930597827398,1503.9868984731393,SJ,Spiders,24,1709.3287236649874,1676.2724230192462,H,W,0.26817212481440417
379,201505240VAN,1,2015,05/24/2015,8,0,SJ,Spiders,24,1709.3287236649874,1676.2724230192462,VAN,Riptide,31,1470.930597827398,1503.9868984731393,A,L,0.7318278751855958
380,201505290ATL,0,2015,05/29/2015,8,0,ATL,Hustle,26,1536.5414217863263,1547.7859089719866,CHA,Express,18,1432.5077910883374,1421.263303902677,H,W,0.7245768791244216
380,201505290ATL,1,2015,05/29/2015,7,0,CHA,Express,18,1432.5077910883374,1421.263303902677,ATL,Hustle,26,1536.5414217863263,1547.7859089719866,A,L,0.2754231208755784
381,201505300OTT,0,2015,05/30/2015,8,0,OTT,Outlaws,28,1484.9043199460311,1495.7525620406698,PHI,Phoenix,18,1354.5087702381538,1343.6605281435152,H,W,0.7538088839046807
381,201505300OTT,1,2015,05/30/2015,6,0,PHI,Phoenix,18,1354.5087702381538,1343.6605281435152,OTT,Outlaws,28,1484.9043199460311,1495.7525620406698,A,L,0.2461911160953193
382,201505300JAX,0,2015,05/30/2015,8,0,JAX,Cannons,27,1524.1514942853048,1512.8981697386355,RAL,Flyers,29,1580.8769657849882,1592.1302903316575,H,L,0.5104673585000893
382,201505300JAX,1,2015,05/30/2015,8,0,RAL,Flyers,29,1580.8769657849882,1592.1302903316575,JAX,Cannons,27,1524.1514942853048,1512.8981697386355,A,W,0.4895326414999107
383,201505300NYX,0,2015,05/30/2015,8,0,NY,Empire,27,1617.8614740900055,1623.1032928077104,ROC,Dragons,16,1338.8726891687688,1333.6308704510639,H,W,0.8780831628492033
383,201505300NYX,1,2015,05/30/2015,4,0,ROC,Dragons,16,1338.8726891687688,1333.6308704510639,NY,Empire,27,1617.8614740900055,1623.1032928077104,A,L,0.12191683715079671
384,201505300PIT,0,2015,05/30/2015,6,0,PIT,Thunderbirds,44,1571.5079359704207,1577.0677279209704,DET,Mechanix,20,1256.2137221290914,1250.6539301785417,H,W,0.8987482531420612
384,201505300PIT,1,2015,05/30/2015,7,0,DET,Mechanix,20,1256.2137221290914,1250.6539301785417,PIT,Thunderbirds,44,1571.5079359704207,1577.0677279209704,A,L,0.1012517468579388
385,201505300MIN,0,2015,05/30/2015,8,0,MIN,Windchill,18,1457.1274989250999,1448.1457396323603,MAD,Radicals,23,1693.6504363448387,1702.6321956375782,H,L,0.27029589307933377
385,201505300MIN,1,2015,05/30/2015,7,0,MAD,Radicals,23,1693.6504363448387,1702.6321956375782,MIN,Windchill,18,1457.1274989250999,1448.1457396323603,A,W,0.7297041069206662
386,201505300SJX,0,2015,05/30/2015,9,0,SJ,Spiders,27,1676.2724230192462,1682.9494183790055,LA,Aviators,19,1465.9141640582334,1459.237168698474,H,W,0.8291100469544682
386,201505300SJX,1,2015,05/30/2015,8,0,LA,Aviators,19,1465.9141640582334,1459.237168698474,SJ,Spiders,27,1676.2724230192462,1682.9494183790055,A,L,0.17088995304553178
387,201505310MTL,0,2015,05/31/2015,7,0,MTL,Royal,25,1529.6355780761437,1537.5631318367118,PHI,Phoenix,16,1343.6605281435152,1335.732974382947,H,W,0.8082954184103134
387,201505310MTL,1,2015,05/31/2015,7,0,PHI,Phoenix,16,1343.6605281435152,1335.732974382947,MTL,Royal,25,1529.6355780761437,1537.5631318367118,A,L,0.19170458158968662
388,201505310SFX,0,2015,05/31/2015,9,0,SF,Flamethrowers,24,1533.1242372913937,1545.3098333386408,LA,Aviators,17,1459.237168698474,1447.051572651227,H,W,0.6886341963046513
388,201505310SFX,1,2015,05/31/2015,9,0,LA,Aviators,17,1459.237168698474,1447.051572651227,SF,Flamethrowers,24,1533.1242372913937,1545.3098333386408,A,L,0.3113658036953487
389,201506050ATL,0,2015,06/05/2015,9,0,ATL,Hustle,24,1547.7859089719866,1562.8362785950014,RAL,Flyers,20,1592.1302903316575,1577.0799207086427,H,W,0.5282565699399069
389,201506050ATL,1,2015,06/05/2015,9,0,RAL,Flyers,20,1592.1302903316575,1577.0799207086427,ATL,Hustle,24,1547.7859089719866,1562.8362785950014,A,L,0.4717434300600931
390,201506050CHI,0,2015,06/05/2015,8,0,CHI,Wildfire,28,1586.8341935165495,1595.0064129945406,CIN,Revolution,10,1359.0945095500479,1350.9222900720567,H,W,0.8428235571323478
390,201506050CHI,1,2015,06/05/2015,9,0,CIN,Revolution,10,1359.0945095500479,1350.9222900720567,CHI,Wildfire,28,1586.8341935165495,1595.0064129945406,A,L,0.1571764428676522
391,201506060MTL,0,2015,06/06/2015,8,0,MTL,Royal,21,1537.5631318367118,1541.014232525734,ROC,Dragons,19,1333.6308704510639,1330.1797697620416,H,W,0.8238049364726312
391,201506060MTL,1,2015,06/06/2015,5,0,ROC,Dragons,19,1333.6308704510639,1330.1797697620416,MTL,Royal,21,1537.5631318367118,1541.014232525734,A,L,0.1761950635273688
392,201506060JAX,0,2015,06/06/2015,9,0,JAX,Cannons,26,1512.8981697386355,1527.5616939851243,CHA,Express,12,1421.263303902677,1406.5997796561883,H,W,0.7101075211285297
392,201506060JAX,1,2015,06/06/2015,8,0,CHA,Express,12,1421.263303902677,1406.5997796561883,JAX,Cannons,26,1512.8981697386355,1527.5616939851243,A,L,0.2898924788714703
393,201506060PHI,0,2015,06/06/2015,8,0,PHI,Phoenix,20,1335.732974382947,1322.0830288809525,DC,Breeze,26,1495.2095327731226,1508.8594782751172,H,L,0.36595553474440046
393,201506060PHI,1,2015,06/06/2015,8,0,DC,Breeze,26,1495.2095327731226,1508.8594782751172,PHI,Phoenix,20,1335.732974382947,1322.0830288809525,A,W,0.6340444652555995
394,201506060NSH,0,2015,06/06/2015,8,0,NSH,Nightwatch,21,1425.9223270550433,1411.804165663163,RAL,Flyers,27,1577.0799207086427,1591.198082100523,H,L,0.37713667924518574
394,201506060NSH,1,2015,06/06/2015,10,0,RAL,Flyers,27,1577.0799207086427,1591.198082100523,NSH,Nightwatch,21,1425.9223270550433,1411.804165663163,A,W,0.6228633207548142
395,201506060PIT,0,2015,06/06/2015,7,0,PIT,Thunderbirds,26,1577.0677279209704,1596.5291052959612,MAD,Radicals,22,1702.6321956375782,1683.1708182625873,H,W,0.41231740026164837
395,201506060PIT,1,2015,06/06/2015,8,0,MAD,Radicals,22,1702.6321956375782,1683.1708182625873,PIT,Thunderbirds,26,1577.0677279209704,1596.5291052959612,A,L,0.5876825997383517
396,201506060IND,0,2015,06/06/2015,10,0,IND,Alleycats,29,1539.0155990930027,1543.4191843722058,DET,Mechanix,21,1250.6539301785417,1246.2503448993386,H,W,0.8837423606170469
396,201506060IND,1,2015,06/06/2015,8,0,DET,Mechanix,21,1250.6539301785417,1246.2503448993386,IND,Alleycats,29,1539.0155990930027,1543.4191843722058,A,L,0.11625763938295308
397,201506060NYX,0,2015,06/06/2015,9,0,NY,Empire,16,1623.1032928077104,1612.9187457135763,TOR,Rush,18,1709.2418569436832,1719.4264040378173,H,L,0.4681830947834633
397,201506060NYX,1,2015,06/06/2015,8,0,TOR,Rush,18,1709.2418569436832,1719.4264040378173,NY,Empire,16,1623.1032928077104,1612.9187457135763,A,W,0.5318169052165367
398,201506060MIN,0,2015,06/06/2015,9,0,MIN,Windchill,25,1448.1457396323603,1459.7457851529423,CIN,Revolution,17,1350.9222900720567,1339.3222445514748,H,W,0.7166849428045741
398,201506060MIN,1,2015,06/06/2015,10,0,CIN,Revolution,17,1350.9222900720567,1339.3222445514748,MIN,Windchill,25,1448.1457396323603,1459.7457851529423,A,L,0.28331505719542593
399,201506060SJX,0,2015,06/06/2015,10,0,SJ,Spiders,17,1682.9494183790055,1671.3281231411922,SF,Flamethrowers,18,1545.3098333386408,1556.931128576454,H,L,0.761465471781648
399,201506060SJX,1,2015,06/06/2015,10,0,SF,Flamethrowers,18,1545.3098333386408,1556.931128576454,SJ,Spiders,17,1682.9494183790055,1671.3281231411922,A,W,0.23853452821835197
400,201506060LAX,0,2015,06/06/2015,10,0,LA,Aviators,19,1447.051572651227,1439.421443624807,SD,Growlers,20,1481.155493030619,1488.785622057039,H,L,0.5429180442751238
400,201506060LAX,1,2015,06/06/2015,10,0,SD,Growlers,20,1481.155493030619,1488.785622057039,LA,Aviators,19,1447.051572651227,1439.421443624807,A,W,0.4570819557248762
401,201506070DET,0,2015,06/07/2015,9,0,DET,Mechanix,13,1246.2503448993386,1241.4043867631547,MAD,Radicals,27,1683.1708182625873,1688.0167763987713,H,L,0.1046397355338263
401,201506070DET,1,2015,06/07/2015,9,0,MAD,Radicals,27,1683.1708182625873,1688.0167763987713,DET,Mechanix,13,1246.2503448993386,1241.4043867631547,A,W,0.8953602644661737
402,201506070OTT,0,2015,06/07/2015,9,0,OTT,Outlaws,27,1495.7525620406698,1504.5331424165877,ROC,Dragons,18,1330.1797697620416,1321.3991893861237,H,W,0.7894356844375533
402,201506070OTT,1,2015,06/07/2015,6,0,ROC,Dragons,18,1330.1797697620416,1321.3991893861237,OTT,Outlaws,27,1495.7525620406698,1504.5331424165877,A,L,0.2105643155624467
403,201506120MIN,0,2015,06/12/2015,10,0,MIN,Windchill,19,1459.7457851529423,1446.3912117075138,MAD,Radicals,31,1688.0167763987713,1701.3713498441998,H,L,0.27976656028172536
403,201506120MIN,1,2015,06/12/2015,10,0,MAD,Radicals,31,1688.0167763987713,1701.3713498441998,MIN,Windchill,19,1459.7457851529423,1446.3912117075138,A,W,0.7202334397182746
404,201506120CHI,0,2015,06/12/2015,9,0,CHI,Wildfire,19,1595.0064129945406,1606.088280699149,PIT,Thunderbirds,16,1596.5291052959612,1585.4472375913529,H,W,0.5889552931414146
404,201506120CHI,1,2015,06/12/2015,8,0,PIT,Thunderbirds,16,1596.5291052959612,1585.4472375913529,CHI,Wildfire,19,1595.0064129945406,1606.088280699149,A,L,0.4110447068585854
405,201506130DET,0,2015,06/13/2015,10,0,DET,Mechanix,21,1241.4043867631547,1233.617869385701,PIT,Thunderbirds,34,1585.4472375913529,1593.2337549688066,H,L,0.16630332817309995
405,201506130DET,1,2015,06/13/2015,9,0,PIT,Thunderbirds,34,1585.4472375913529,1593.2337549688066,DET,Mechanix,21,1241.4043867631547,1233.617869385701,A,W,0.8336966718269001
406,201506130TOR,0,2015,06/13/2015,9,0,TOR,Rush,37,1719.4264040378173,1722.7303092706736,PHI,Phoenix,17,1322.0830288809525,1318.7791236480962,H,W,0.9343618036873238
406,201506130TOR,1,2015,06/13/2015,9,0,PHI,Phoenix,17,1322.0830288809525,1318.7791236480962,TOR,Rush,37,1719.4264040378173,1722.7303092706736,A,L,0.0656381963126762
407,201506130MTL,0,2015,06/13/2015,9,0,MTL,Royal,22,1541.014232525734,1507.648584572154,OTT,Outlaws,33,1504.5331424165877,1537.8987903701677,H,L,0.6407027661223749
407,201506130MTL,1,2015,06/13/2015,10,0,OTT,Outlaws,33,1504.5331424165877,1537.8987903701677,MTL,Royal,22,1541.014232525734,1507.648584572154,A,W,0.35929723387762513
408,201506130CHA,0,2015,06/13/2015,9,0,CHA,Express,17,1406.5997796561883,1400.9411577038666,JAX,Cannons,18,1527.5616939851243,1533.220315937446,H,L,0.4187518831156904
408,201506130CHA,1,2015,06/13/2015,10,0,JAX,Cannons,18,1527.5616939851243,1533.220315937446,CHA,Express,17,1406.5997796561883,1400.9411577038666,A,W,0.5812481168843096
409,201506130VAN,0,2015,06/13/2015,9,0,VAN,Riptide,23,1503.9868984731393,1494.5721449058908,SJ,Spiders,26,1671.3281231411922,1680.7428767084407,H,L,0.3555159616975375
409,201506130VAN,1,2015,06/13/2015,11,0,SJ,Spiders,26,1671.3281231411922,1680.7428767084407,VAN,Riptide,23,1503.9868984731393,1494.5721449058908,A,W,0.6444840383024625
410,201506140ROC,0,2015,06/14/2015,7,0,ROC,Dragons,19,1321.3991893861237,1326.8524828184486,PHI,Phoenix,18,1318.7791236480962,1313.3258302157712,H,W,0.5947160002190671
410,201506140ROC,1,2015,06/14/2015,10,0,PHI,Phoenix,18,1318.7791236480962,1313.3258302157712,ROC,Dragons,19,1321.3991893861237,1326.8524828184486,A,L,0.4052839997809329
411,201506140RAL,0,2015,06/14/2015,11,0,RAL,Flyers,26,1591.198082100523,1575.643563652858,JAX,Cannons,28,1533.220315937446,1548.774834385111,H,L,0.6686666009199607
